1.07535 -0.22652 -1.21722 0.73986 0.98589 0.38434 -0.17444 -5.508513503100723 -8.412861445285419 12.10092557689227 -0.9063592518643535 0.3200751123472707 0.26174165456867526 0.016292360405082196 -247.45066620518492 47.77556080757636 -49.9091197892559 -2.9862758816815997  0.4348262846469879 0.4910981059074402 0.3797663152217865 0.4959556758403778 0.6363182067871094 0.5514798760414124 0.6855760216712952 0.5628738403320312 0.5125657320022583 0.3775466978549957 0.5227315425872803 0.42182233929634094 0.607683002948761 0.4503118395805359 0.5116046071052551 0.36855700612068176 0.43755173683166504 0.5512810349464417 0.41734907031059265 0.4933243691921234
1.12024 -0.26906 -1.25355 0.84026 0.99473 0.42005 -0.1744 -5.497921751550358 -8.47960072264271 12.105812788446134 -0.917469625932176 0.3158425561736353 0.25429582728433764 0.023961180202541232 -234.78306627440725 45.859226686439904 -61.62275182086751 -7.338334499429365  0.41548454761505127 0.4675729274749756 0.3835194706916809 0.5145158171653748 0.6464329957962036 0.5764781832695007 0.7155154347419739 0.5095219016075134 0.5850198864936829 0.45618435740470886 0.4395332336425781 0.5001419186592102 0.5291166305541992 0.4759413003921509 0.4624238908290863 0.3964466452598572 0.44382384419441223 0.5267612338066101 0.3815743029117584 0.492531418800354
1.18575 -0.12318 -1.40163 0.68187 1.15117 0.3489 -0.15665 -5.510735875775175 -8.485810361321354 12.095481394223068 -0.9497048129660879 0.30829127808681767 0.2546179136421688 0.026670590101270708 -207.81560633324625 40.480342683473914 -57.77933904773738 -1.887584324514961  0.715999186038971 0.49013903737068176 0.5224746465682983 0.6334460377693176 0.6045183539390564 0.5153844356536865 0.5292882323265076 0.44636353850364685 0.4478769898414612 0.6141809225082397 0.5090682506561279 0.49028846621513367 0.2601483464241028 0.5825623869895935 0.47841009497642517 0.36599281430244446 0.5748168230056763 0.5429489612579346 0.5131829977035522 0.5217174887657166
1.25689 0.03602 -1.57143 0.49572 1.33755 0.21169 -0.13334 -5.517142937887584 -8.579445180660677 12.081800697111536 -0.9231324064830435 0.3045156390434087 0.2547789568210844 0.02915029505063549 -199.44326538325913 35.158291280952824 -49.86243819057677 -2.5044466758377126  0.7220414876937866 0.5089885592460632 0.46648502349853516 0.6081959009170532 0.5912365913391113 0.5237677097320557 0.5094826221466064 0.4108247756958008 0.4340422451496124 0.6519166827201843 0.5133954286575317 0.4964185655117035 0.2910061776638031 0.5304481983184814 0.4687342643737793 0.3767969012260437 0.5330824851989746 0.5488253831863403 0.5203573703765869 0.5203353762626648
1.17943 0.03149 -1.36343 0.46332 1.16866 0.27317 -0.15133 -5.538461468943794 -8.617212590330338 12.083475348555769 -0.9738862032415216 0.3008178195217044 0.2508144784105422 0.025870147525317577 -201.17677557577053 36.3345475888099 -55.58307246199024 -3.4787796744620536  0.4828851819038391 0.5207858681678772 0.5254655480384827 0.4735181927680969 0.5234171152114868 0.6145543456077576 0.40739133954048157 0.38078901171684265 0.38526448607444763 0.6539185047149658 0.48220235109329224 0.4814068078994751 0.3655155301094055 0.39573946595191956 0.4222990870475769 0.2891693711280823 0.4967334568500519 0.5607319474220276 0.5156996250152588 0.4868032932281494
1.11888 0.01542 -1.20385 0.43363 1.03531 0.34968 -0.16768 -5.56722573447189 -8.66325629516517 12.080057674277885 -0.95123310162076 0.29171890976085235 0.2549022392052711 0.02649007376265855 -205.3502592394052 29.98436545048841 -47.395611592691694 10.243037276707256  0.35760998725891113 0.47546932101249695 0.5874028205871582 0.4626477062702179 0.5639244318008423 0.5730434060096741 0.5424373149871826 0.427672415971756 0.4757913053035736 0.6482959389686584 0.4512603282928467 0.5276849269866943 0.33987128734588623 0.3883901536464691 0.4737814664840698 0.31915563344955444 0.5233075022697449 0.5191976428031921 0.4648760259151459 0.47546514868736267
1.07892 -0.12805 -1.1971 0.60534 1.00788 0.37058 -0.17419 -5.545387867235945 -8.650063147582584 12.082603837138944 -0.9559165508103806 0.2907944548804262 0.25087611960263556 0.024540036881329108 -216.09772035349442 40.18671063291515 -56.63626985378801 1.3565816852011636  0.390786737203598 0.4019371271133423 0.581058919429779 0.4233196973800659 0.6366434097290039 0.4296237528324127 0.6637524962425232 0.5578457117080688 0.5561090111732483 0.5079913139343262 0.48801109194755554 0.45302411913871765 0.4966597557067871 0.4054974317550659 0.5500955581665039 0.36314937472343445 0.569109320640564 0.5251001715660095 0.3944835662841797 0.4838554561138153
1.0603 -0.19073 -1.19375 0.69501 0.99132 0.37503 -0.17441 -5.588803933617967 -8.625361573791292 12.071101918569472 -0.94758327540519 0.292142227440213 0.24076805980131774 0.02922001844066413 -237.3830623004701 32.65870403797788 -44.24082937571984 7.753094432420994  0.42748624086380005 0.41180163621902466 0.4791377782821655 0.4196052849292755 0.6510910987854004 0.46270108222961426 0.6706330180168152 0.5711448192596436 0.5489174127578735 0.4270592927932739 0.5079444050788879 0.42921486496925354 0.5700583457946777 0.42432764172554016 0.5371061563491821 0.37183499336242676 0.5498958826065063 0.5440678000450134 0.4039119482040405 0.49181193113327026
1.10385 -0.25789 -1.24155 0.80463 0.99117 0.40507 -0.17435 -5.556176966808977 -8.613010786895646 12.069610959284734 -0.9487566377025942 0.28738111372010655 0.24178402990065886 0.02816500922033205 -248.7256029553996 48.159898432281196 -42.40470496936189 4.940130267557848  0.44327253103256226 0.5019800066947937 0.36505234241485596 0.4877268970012665 0.6323999762535095 0.5504799485206604 0.6812312006950378 0.5437597036361694 0.5127468109130859 0.3792547285556793 0.5070476531982422 0.4267050325870514 0.5917778015136719 0.44604548811912537 0.485599547624588 0.3724098205566406 0.4298395812511444 0.5513662099838257 0.4050043821334839 0.4974362552165985
1.12823 -0.26825 -1.27116 0.83773 1.00416 0.42242 -0.17435 -5.548918483404485 -8.615885393447822 12.056090479642368 -0.9493433188512963 0.2886255568600533 0.25038701495032945 0.03216250461016612 -247.41676251208992 39.43591366743902 -57.64399922395762 5.549110727424164  0.4971541464328766 0.45413532853126526 0.48773738741874695 0.5404348969459534 0.577709972858429 0.5011495351791382 0.7362818717956543 0.3775804340839386 0.42711445689201355 0.3591739237308502 0.4877850413322449 0.6948996782302856 0.5082305073738098 0.5389788150787354 0.41324758529663086 0.4204593896865845 0.6222013235092163 0.5489798188209534 0.4747629761695862 0.5019727945327759
1.27206 -0.17841 -1.6578 0.74336 1.31353 0.74878 -0.17431 -5.5271792417022425 -8.608272696723912 12.074880239821184 -0.9656416594256481 0.2892477784300267 0.2445685074751647 0.0352862523050832 -237.30424813527634 41.32052661732316 -53.34739934036406 22.116744118310535  0.6250112056732178 0.41639792919158936 0.4929841160774231 0.5244387984275818 0.6293176412582397 0.4415179491043091 0.7855460047721863 0.3892771899700165 0.4511701166629791 0.38100966811180115 0.5211689472198486 0.5738856792449951 0.4484548568725586 0.6621201634407043 0.4258606433868408 0.40770143270492554 0.5465272068977356 0.5680055618286133 0.45959389209747314 0.5219913125038147
1.28516 -0.17893 -1.69388 0.73877 1.34898 0.79044 -0.17437 -5.534419620851118 -8.631626348361955 12.071500119910592 -0.9417708297128247 0.2859338892150134 0.24570925373758232 0.026678126152541726 -251.0586109149849 42.32244762472469 -43.24528943930943 18.649232500563954  0.6195523142814636 0.3750271499156952 0.6448389887809753 0.3957916498184204 0.6555509567260742 0.3917027711868286 0.7550089359283447 0.37125271558761597 0.5208338499069214 0.466452956199646 0.5583476424217224 0.45804592967033386 0.6268855333328247 0.6114681363105774 0.5325902700424194 0.4446726441383362 0.602026641368866 0.5559523105621338 0.43379688262939453 0.5137084126472473
1.07396 -0.31493 -1.35166 0.96923 1.0567 0.46057 -0.17341 -5.592369810425552 -8.643303174180978 12.082585059955296 -0.951185414856413 0.28427694460750663 0.24829962686879112 0.021249063076270946 -274.44981927773733 40.924080481015984 -25.058496023413 16.751847625479357  0.6316444277763367 0.4674803614616394 0.623502790927887 0.46894362568855286 0.6642074584960938 0.38979974389076233 0.6789563298225403 0.4290511906147003 0.5568374395370483 0.49935805797576904 0.6067426800727844 0.3804173171520233 0.5940057635307312 0.4971039891242981 0.6308314800262451 0.5192532539367676 0.5862497687339783 0.5175721645355225 0.41798076033592224 0.5052008032798767
1.04746 -0.30993 -1.30043 0.96024 1.02431 0.4237 -0.17248 -5.567014905212773 -8.640086587090488 12.083867529977649 -0.9505577074282048 0.28707347230375335 0.24554981343439555 0.026439531538135608 -258.9323463860769 46.785468408863586 -56.399721619901015 13.339070481657451  0.39952418208122253 0.3663623034954071 0.665490984916687 0.44163742661476135 0.582397997379303 0.31633636355400085 0.6270463466644287 0.5222257375717163 0.5018310546875 0.46782371401786804 0.5285897254943848 0.5243218541145325 0.5527831315994263 0.3706832230091095 0.524461030960083 0.41717448830604553 0.6865493059158325 0.5221527218818665 0.45385003089904785 0.4749954640865326
1.05484 -0.21241 -1.19951 0.71229 0.99514 0.41229 -0.17449 -5.5724524526063846 -8.638478293545244 12.075993764988826 -0.9662488537141023 0.2902817361518766 0.2502449067171978 0.025644765769067934 -235.09249442816554 46.817648147534044 -55.439763376915835 6.23820990940883  0.3999440371990204 0.36095938086509705 0.5707727074623108 0.3991478681564331 0.6470245122909546 0.3725301921367645 0.6645067930221558 0.5725199580192566 0.5460831522941589 0.47463420033454895 0.5194387435913086 0.3991890847682953 0.5719852447509766 0.43487849831581116 0.5599705576896667 0.3665619194507599 0.5944758057594299 0.5348514914512634 0.42948535084724426 0.47677749395370483
1.06635 -0.21827 -1.20701 0.72083 0.99189 0.41222 -0.17445 -5.557056226303189 -8.646729146772621 12.084831882494413 -0.9420744268570509 0.28464086807593825 0.24449745335859888 0.02637738288453395 -250.37862026394077 38.29500092540393 -34.97379887037846 7.252478422997498  0.4306914210319519 0.468159943819046 0.3946472108364105 0.45314109325408936 0.63936847448349 0.4867207109928131 0.7083064317703247 0.5539758801460266 0.5040113925933838 0.37310847640037537 0.5044397711753845 0.4098564684391022 0.6166799068450928 0.44976121187210083 0.5013123154640198 0.3456318974494934 0.46293631196022034 0.5554577708244324 0.4250330924987793 0.4809790253639221
1.11885 -0.26865 -1.2521 0.83722 0.994 0.41738 -0.1744 -5.5403031131515945 -8.650854573386312 12.072215941247205 -0.9406622134285261 0.2854454340379693 0.25174372667929945 0.03239369144226689 -245.67182722434973 32.40075078659334 -29.127729039821702 13.664606659547871  0.42763954401016235 0.49697145819664 0.3557262122631073 0.48449093103408813 0.6283601522445679 0.5273305773735046 0.7022408246994019 0.5396928787231445 0.5019177198410034 0.36248326301574707 0.5013503432273865 0.4093652069568634 0.6135243773460388 0.4562160074710846 0.47151434421539307 0.35081276297569275 0.41007423400878906 0.5550843477249146 0.4235967993736267 0.48411011695861816
1.12027 -0.27177 -1.25508 0.84052 0.99479 0.42016 -0.17437 -5.577201556575794 -8.607647286693156 12.078682970623603 -0.9506311067142637 0.28946771701898477 0.25131686333964975 0.029751845721133652 -240.92105314069704 30.690638168604337 -8.408569683848441 14.464915660615688  0.44096988439559937 0.5259362459182739 0.34483376145362854 0.5061800479888916 0.6104048490524292 0.5061171054840088 0.7039459347724915 0.5505707263946533 0.46685534715652466 0.3587630093097687 0.5554987192153931 0.3981729745864868 0.6060636639595032 0.4705348610877991 0.49800869822502136 0.34569650888442993 0.4128689169883728 0.5599737167358398 0.45529401302337646 0.4859519302845001
1.12753 -0.25729 -1.2446 0.77739 0.99479 0.42018 -0.17438 -5.55943077828789 -8.604153643346578 12.081916485311805 -0.9609505533571312 0.28604385850949243 0.25110343166982485 0.023910922860566952 -227.1328951695923 33.437042443313686 -24.997284231271237 8.695178311523335  0.42544984817504883 0.6056099534034729 0.3397424817085266 0.6056845188140869 0.49687686562538147 0.4279767572879791 0.6902133226394653 0.557897686958313 0.3608601987361908 0.4578823447227478 0.5923640131950378 0.5259992480278015 0.5998131632804871 0.5550877451896667 0.508354902267456 0.32908666133880615 0.47209876775741577 0.5620512962341309 0.50172358751297 0.47718825936317444
1.14242 -0.22027 -1.21822 0.646 0.99478 0.41998 -0.17436 -5.441885389143948 -8.185951821673289 12.117598242655905 -0.9554402766785639 0.28976692925474623 0.2469517158349124 0.02325046143028331 -252.31296089415355 36.521486076816636 -11.347691596580603 9.790901564794837  0.40052780508995056 0.5969704389572144 0.3188886344432831 0.5798888206481934 0.4854585826396942 0.44369983673095703 0.6672815084457397 0.5474144816398621 0.40561777353286743 0.5989201664924622 0.52571702003479 0.554512619972229 0.6351620554924011 0.6389824748039246 0.5180790424346924 0.30556052923202515 0.5330844521522522 0.5569247007369995 0.4841162860393524 0.4688514769077301
1.14859 -0.20627 -1.20766 0.5917 0.99477 0.41944 -0.17435 -5.075247694571971 -7.632825910836644 12.29725912132795 -0.9953751383392824 0.3024984646273732 0.22464085791745622 -0.0008047692848585086 -262.16601676003074 35.393263165294144 -10.995537857093495 11.622266330075611  0.437107652425766 0.5770184993743896 0.29250502586364746 0.60878986120224 0.46742942929267883 0.3953070640563965 0.6564403772354126 0.5459854006767273 0.3993762135505676 0.5996813774108887 0.5917651057243347 0.5330777764320374 0.6072057485580444 0.6428276300430298 0.5028563737869263 0.32427194714546204 0.4918888211250305 0.5646057724952698 0.5043436288833618 0.4753269553184509
1.17222 -0.20152 -1.20737 0.61722 0.75087 0.41944 -0.17437 -4.584053847285986 -7.383417955418322 12.544644560663976 -1.010007569169641 0.32335923231368646 0.2175354289587281 -0.04673238464242946 -236.04111424602615 30.234273690500018 -24.346207178529426 20.678926380564263  0.4698421061038971 0.5383589267730713 0.259005606174469 0.5914363861083984 0.5149820446968079 0.39357346296310425 0.6553646326065063 0.5782372355461121 0.43729233741760254 0.5423394441604614 0.6210561394691467 0.4149731695652008 0.5454874634742737 0.5929339528083801 0.47390908002853394 0.3518857955932617 0.39689967036247253 0.5664453506469727 0.49311625957489014 0.48436203598976135
1.15508 -0.22506 -1.23772 0.70408 0.73929 0.30214 -0.17438 -3.8766519236429957 -7.30398397770916 12.69389228033199 -0.9746287845848212 0.3229196161568433 0.2868227144793641 -0.0708311923212146 -253.1349471091221 25.99913263692501 -11.394276101750052 21.92708742347962  0.4079105854034424 0.3359622657299042 0.4529516398906708 0.4510914385318756 0.5706152319908142 0.2842754125595093 0.5911816954612732 0.5116437673568726 0.5815867185592651 0.5090444087982178 0.5422791838645935 0.45295464992523193 0.43655019998550415 0.27365604043006897 0.4465275704860687 0.49463045597076416 0.5559138655662537 0.5114564895629883 0.45826956629753113 0.4716877341270447
1.07518 -0.29883 -1.3575 0.98333 0.82016 -0.21949 -0.17439 -3.6678359618214955 -6.902131988854581 12.610956140165996 -0.7968393922924104 0.3172648080784217 0.28909135723968205 -0.08062059616060724 -259.26470504275403 24.64926274138626 -10.435134686487572 14.588024309957675  0.44724220037460327 0.42490333318710327 0.5416375398635864 0.4163295030593872 0.5400041341781616 0.29847678542137146 0.566851019859314 0.41765096783638 0.5775149464607239 0.650513231754303 0.5384438633918762 0.42537301778793335 0.37932682037353516 0.2863615155220032 0.5621338486671448 0.521531879901886 0.6239325404167175 0.4933321475982666 0.44262683391571045 0.4712882339954376
1.07132 -0.27606 -1.36103 0.96915 0.82588 -0.24947 -0.17438 -3.5634279809107454 -6.538245994427291 12.403413070082998 -0.6065496961462049 0.29269740403921096 0.31046067861984106 -0.07647029808030359 -275.57499928634115 19.601873330178318 -10.96986448351447 9.699820663464024  0.5247547626495361 0.5574020743370056 0.6508765816688538 0.481734037399292 0.47603291273117065 0.5258206129074097 0.40008997917175293 0.3496767580509186 0.41219383478164673 0.6548073291778564 0.5502411723136902 0.43430840969085693 0.30824536085128784 0.38840824365615845 0.5370606184005737 0.41721951961517334 0.6460228562355042 0.5341847538948059 0.5096562504768372 0.4880106449127197
1.08517 -0.11117 -1.34356 0.81407 0.82914 -0.24948 -0.17408 -3.2395739904553693 -6.5373729972136445 12.2783465350415 -0.6501548480731021 0.2786037020196055 0.25842033930992053 -0.061970149040151856 -282.53874939338993 21.16159233065157 -8.724384810987317 3.7448475639444183  0.6334062218666077 0.5793344974517822 0.6427415013313293 0.58791583776474 0.5663869380950928 0.634634256362915 0.3738306760787964 0.39668169617652893 0.45040878653526306 0.5896989703178406 0.47039559483528137 0.34265023469924927 0.3887358605861664 0.5177628397941589 0.5375880002975464 0.437693327665329 0.566062331199646 0.5301978588104248 0.4587194323539734 0.5014023184776306
1.08974 -0.10232 -1.34091 0.79251 0.91497 -0.23902 -0.17413 -3.159141995227685 -6.536936498606822 12.13490826752075 -0.6612874240365496 0.29329685100980285 0.2627501696549603 -0.09766007452007619 -269.55793698438174 20.987353481053834 -24.065727089339134 6.033120429352749  0.33033856749534607 0.48947644233703613 0.6232718825340271 0.412342369556427 0.4915078580379486 0.642598032951355 0.5247420072555542 0.3496306240558624 0.46915921568870544 0.6781495809555054 0.5391132235527039 0.4338117837905884 0.46197882294654846 0.40981820225715637 0.4158017039299011 0.4476439654827118 0.4956130087375641 0.5289415717124939 0.4828726053237915 0.4885241389274597
1.08324 -0.17726 -1.35703 0.7729 1.41705 -0.046 -0.17113 -3.1913659976138433 -6.753998249303411 11.799169133760376 -0.7308937120182737 0.2625984255049014 0.2730100848274801 -0.062395037260038144 -246.07424643672448 17.239250458895757 -28.105868025938207 3.3281523649498297  0.3162059485912323 0.5020272731781006 0.6612545847892761 0.4387332499027252 0.5395205616950989 0.6063875555992126 0.6498208045959473 0.4258953928947449 0.5152608752250671 0.6235591173171997 0.5751371383666992 0.39736950397491455 0.46053606271743774 0.4568833112716675 0.4975350499153137 0.4486798048019409 0.4527633786201477 0.5147738456726074 0.43628132343292236 0.4939004182815552
1.08326 -0.17876 -1.35759 0.77553 1.41977 -0.04337 -0.17109 -3.1984179988069172 -6.771994124651705 11.499294566880188 -0.7496868560091361 0.25992921275245084 0.28825504241374006 -0.050407518630019243 -255.21310947121583 21.10336289006139 -24.639987822047487 -3.1710704897926476  0.3226490914821625 0.49403461813926697 0.6647636890411377 0.4377257525920868 0.532386064529419 0.5951250791549683 0.6506522297859192 0.42054593563079834 0.5205023288726807 0.6309634447097778 0.5796855092048645 0.40373045206069946 0.46221598982810974 0.4624076783657074 0.4983854293823242 0.4454159140586853 0.44736766815185547 0.5182344913482666 0.4284615218639374 0.4958396852016449
1.08326 -0.17877 -1.3576 0.77553 1.41977 -0.04289 -0.17108 -3.0570689994034552 -6.735727062325853 11.221607283440097 -0.6470134280045681 0.2676546063762255 0.28576252120687007 -0.05345875931500954 -263.2811430505335 16.58785845655218 -18.243989648740467 -2.39540991632375  0.3231063783168793 0.49398568272590637 0.6644147038459778 0.4368017911911011 0.5317371487617493 0.5942832827568054 0.6501064300537109 0.4200468063354492 0.521312952041626 0.6313865184783936 0.5797256231307983 0.4043128490447998 0.46210384368896484 0.461637407541275 0.4984496235847473 0.44541043043136597 0.44685325026512146 0.5184586644172668 0.42779019474983215 0.4961794316768646
1.08326 -0.17877 -1.35761 0.77556 1.41978 -0.04285 -0.17108 -2.7781244997017254 -6.726643531162926 11.02740364172005 -0.5956767140022841 0.26789230318811263 0.26428126060343504 -0.0233443796575048 -265.63897159295357 17.24967968806935 -11.307391201429482 -7.736098428875188  0.32308968901634216 0.4949829578399658 0.6641268134117126 0.43666332960128784 0.5321459770202637 0.5943319797515869 0.6500550508499146 0.4201407730579376 0.520655632019043 0.6305481791496277 0.5792782306671143 0.40439391136169434 0.4605230689048767 0.46150872111320496 0.4987197518348694 0.4447215497493744 0.4480741620063782 0.5182661414146423 0.42838725447654724 0.4965485632419586
1.08325 -0.17876 -1.35761 0.7756 1.41978 -0.04283 -0.17107 -2.5662122498508637 -6.613461765581463 10.836616820860026 -0.5753433570011417 0.26620115159405633 0.2353306303017175 -0.022977189828752298 -249.79312585401067 14.062227734858944 -21.76128252121498 -4.775683664543912  0.32264184951782227 0.49552324414253235 0.6634508967399597 0.43720272183418274 0.533319890499115 0.5944292545318604 0.6497340202331543 0.4204528033733368 0.5195394158363342 0.629893958568573 0.5780243873596191 0.4033324718475342 0.46117591857910156 0.4627954959869385 0.49820154905319214 0.4448915421962738 0.4482552707195282 0.5178042054176331 0.4289337396621704 0.49624305963516235
1.08325 -0.17876 -1.35761 0.77564 1.41979 -0.0428 -0.17107 -2.4783661249254294 -6.529710882790731 10.711418410430014 -0.5811866785005702 0.26716557579702815 0.20264531515085873 0.0077164050856235455 -248.02415697590914 16.302893574630104 -23.74709014303278 -8.709331114862323  0.3249983489513397 0.5001534819602966 0.6568922996520996 0.444274365901947 0.5510667562484741 0.5734479427337646 0.6785351634025574 0.4330933690071106 0.531792938709259 0.600254237651825 0.581649124622345 0.41532421112060547 0.46501606702804565 0.4465770125389099 0.5128426551818848 0.4483109414577484 0.44872036576271057 0.5104730725288391 0.4216238558292389 0.4970182180404663
1.08164 -0.20738 -1.32886 0.76781 1.34932 0.04382 -0.17106 -2.3348380624627225 -6.4516254413953655 10.619009205215008 -0.5360783392502846 0.27127278789851417 0.19641765757542937 0.010633202542811748 -251.77053342952286 20.457459538435586 -22.885026621577936 -14.752931447632974  0.42540866136550903 0.5254639983177185 0.39278268814086914 0.48310425877571106 0.523676872253418 0.40909525752067566 0.6016217470169067 0.5713188052177429 0.41556820273399353 0.49400877952575684 0.6295853853225708 0.559827446937561 0.6693745255470276 0.47122499346733093 0.5391082167625427 0.43616101145744324 0.6886380910873413 0.5469067096710205 0.5139327049255371 0.496279239654541
1.07598 -0.31154 -1.23132 0.71902 1.10843 0.29313 -0.17115 -2.1725240312313616 -6.159087720697682 10.572804602607505 -0.4388091696251415 0.2860063939492572 0.1892588287877147 -0.003723398728594507 -230.20495341509468 22.788840607670245 -22.002272628341302 -18.539991730488026  0.34679877758026123 0.3860650062561035 0.35134631395339966 0.563247799873352 0.6109619736671448 0.6919310688972473 0.37699419260025024 0.5335513949394226 0.57639479637146 0.597907304763794 0.5687663555145264 0.4816697835922241 0.6456244587898254 0.6523362398147583 0.45934581756591797 0.549494206905365 0.6172281503677368 0.49151143431663513 0.5287954807281494 0.5036730766296387
1.07416 -0.33903 -1.20247 0.70795 1.03966 0.37645 -0.1721 -1.8740470156156732 -5.695953860348841 10.583767301303755 -0.2834445848125693 0.30061819697462866 0.18365441439385735 -0.016556699364297156 -230.17421040283034 24.02051451651971 -35.351931734090044 -19.958992970914824  0.34853115677833557 0.3832146227359772 0.3504246175289154 0.5647052526473999 0.6058689951896667 0.6889269351959229 0.376309871673584 0.5305603742599487 0.5768645405769348 0.5989747643470764 0.569404661655426 0.4875859320163727 0.6458958983421326 0.6524121165275574 0.4563446640968323 0.5485923290252686 0.6144174337387085 0.4926448166370392 0.527060329914093 0.5037157535552979
1.07389 -0.33906 -1.20244 0.70794 1.03916 0.37654 -0.1721 -1.5799335078078371 -5.391956930174421 10.631833650651878 -0.11503729240628324 0.3187940984873143 0.18085220719692865 -0.03314334968214849 -222.648078842406 22.517437339041756 -21.949141973976452 -10.965144025277603  0.34987062215805054 0.3943457007408142 0.3344619870185852 0.5576980113983154 0.6089425086975098 0.6840948462486267 0.3828802704811096 0.5297609567642212 0.5675573945045471 0.5943545699119568 0.56766676902771 0.4917844831943512 0.6557034254074097 0.6472562551498413 0.45748111605644226 0.5504985451698303 0.6269239187240601 0.49280375242233276 0.5349949598312378 0.5017015933990479
1.08071 -0.28573 -1.19053 0.66049 1.01208 0.36579 -0.17211 -1.8222367539039226 -5.95517346508721 10.536636825325939 -0.2549736462031422 0.32607204924365707 0.16326610359846433 -0.023356674841074287 -244.45086701604532 22.13982173818549 -25.106770677880036 -0.4703724214859619  0.393866628408432 0.508927047252655 0.4917590022087097 0.5433400273323059 0.5889678001403809 0.38503050804138184 0.7116411328315735 0.5904824733734131 0.5343197584152222 0.5149449706077576 0.6120367050170898 0.45506420731544495 0.40413475036621094 0.43365487456321716 0.5523867607116699 0.4413388967514038 0.42405223846435547 0.4999840259552002 0.4178403913974762 0.49749526381492615
1.11288 -0.02079 -1.14609 0.48142 0.8901 0.14201 -0.17209 -2.550073376951957 -6.689446732543605 10.28037841266297 -0.1861868231015702 0.3206510246218286 0.16458805179923217 -0.009423337420537248 -234.33323696363868 19.868848477457664 -12.790755076198025 -2.4998165582630705  0.5261633992195129 0.5740852952003479 0.4611704647541046 0.4953835904598236 0.5077227354049683 0.5834828019142151 0.3900145888328552 0.3503154218196869 0.40644848346710205 0.6927569508552551 0.5424243211746216 0.4519878923892975 0.43208053708076477 0.3054686486721039 0.46762141585350037 0.418415904045105 0.4235825538635254 0.5364939570426941 0.4932827055454254 0.49293428659439087
1.12165 0.05232 -1.13384 0.42274 0.85561 0.08247 -0.17207 -3.3576866884759795 -7.074688366271802 10.101149206331485 -0.2905484115507857 0.3125055123109144 0.14703902589961607 0.013368331289731028 -251.233251419093 27.53852120583901 1.2778581852317075 -9.47484407452361  0.5277271866798401 0.5940032601356506 0.4505806565284729 0.5048689246177673 0.5220273733139038 0.6000608801841736 0.3890257179737091 0.3606608808040619 0.399506151676178 0.6798772215843201 0.5352988839149475 0.4386432468891144 0.43012556433677673 0.2984272241592407 0.4685022234916687 0.42685121297836304 0.4293425381183624 0.5308942794799805 0.5051417350769043 0.4910692572593689
1.122 0.05513 -1.13378 0.42275 0.85556 0.08224 -0.17206 -3.933538344237988 -7.466484183135902 10.011534603165742 -0.5775442057753928 0.31386775615545726 0.10791451294980803 0.06091916564486555 -229.29826370622914 24.157743024963153 -5.213820542553094 -3.7036174633450685  0.534160852432251 0.5898430347442627 0.45344218611717224 0.5018601417541504 0.5192632675170898 0.5956569314002991 0.39122992753982544 0.3567450940608978 0.3987165093421936 0.683725118637085 0.5418253540992737 0.4437558948993683 0.4294750392436981 0.30106404423713684 0.4722946286201477 0.4260866343975067 0.42613816261291504 0.5335530042648315 0.5022901892662048 0.4912691116333008
1.12205 0.05549 -1.13378 0.42275 0.85554 0.08221 -0.17206 -4.26674417211899 -7.725757091567951 10.252032301582872 -0.6730121028876948 0.3833938780777286 -0.018877743525095983 0.0022045828224324104 -251.00352415029465 23.23408157121868 -4.4317474611701755 -2.398074843843311  0.526542603969574 0.5838763117790222 0.4500861167907715 0.4996255934238434 0.5175992250442505 0.5944377183914185 0.3896774351596832 0.35726457834243774 0.39983710646629333 0.6860493421554565 0.5378925204277039 0.4442254602909088 0.4260960817337036 0.30254918336868286 0.4660418629646301 0.4264243543148041 0.4316363036632538 0.5328124761581421 0.5043206810951233 0.49062079191207886
1.11025 -0.009 -1.16067 0.51672 0.8772 0.08878 -0.17204 -4.252242086059496 -7.402728545783976 10.508551150791437 -0.6780510514438465 0.3855469390388644 -0.11059887176254798 0.04517229141121604 -257.3029955277507 26.79896933553588 -3.316985341994723 -9.388363617266812  0.32695522904396057 0.4757023751735687 0.5563333630561829 0.452408105134964 0.5598950386047363 0.49550649523735046 0.622944176197052 0.43165263533592224 0.5324545502662659 0.590846836566925 0.47673097252845764 0.60076904296875 0.3913748562335968 0.3393224775791168 0.4769243597984314 0.43567025661468506 0.5950384140014648 0.4884335696697235 0.4528456926345825 0.48247048258781433
1.05966 -0.27457 -1.28552 0.91044 1.00037 0.34148 -0.17203 -3.9914560430297428 -7.177839272891989 10.98173557539572 -0.525805525721923 0.44459846951943227 -0.148369435881274 -0.04634885429439217 -257.55754619858817 26.079123935205494 -7.4694375406954805 -13.98010907467679  0.6054389476776123 0.4905409812927246 0.593353807926178 0.4492226541042328 0.6602566242218018 0.38706180453300476 0.7120854258537292 0.4468148648738861 0.5513033270835876 0.531166136264801 0.6383625268936157 0.41496390104293823 0.5653408765792847 0.4968886971473694 0.6411482095718384 0.5563771724700928 0.5948659777641296 0.5065644383430481 0.4277132451534271 0.508026659488678
