2506.0,184.0,752.0,0.0,53.0,1685.0,15.0,2101.0,154.0,15.0
2371.0,25.0,897.0,58.0,16.0,1688.0,0.0,1962.0,122.0,37.0
2594.0,54.0,715.0,176.0,43.0,1739.0,31.0,2011.0,112.0,27.0
2510.0,16.0,636.0,139.0,24.0,1557.0,44.0,1929.0,67.0,23.0
2624.0,109.0,638.0,66.0,36.0,1737.0,46.0,2100.0,37.0,5.0
2816.0,53.0,650.0,74.0,20.0,1577.0,55.0,1961.0,39.0,52.0
2607.0,80.0,578.0,24.0,100.0,1902.0,49.0,1988.0,0.0,41.0
2855.0,18.0,539.0,60.0,101.0,1964.0,0.0,1947.0,52.0,64.0
2498.0,38.0,678.0,18.0,97.0,1672.0,37.0,1998.0,137.0,37.0
2670.0,104.0,530.0,15.0,129.0,1547.0,104.0,2088.0,30.0,30.0
2572.0,97.0,614.0,79.0,69.0,1668.0,68.0,2010.0,86.0,39.0
2598.0,110.0,661.0,65.0,45.0,1867.0,50.0,1948.0,92.0,8.0
2532.0,30.0,753.0,95.0,23.0,1675.0,171.0,1959.0,0.0,56.0
2576.0,84.0,780.0,53.0,18.0,1669.0,5.0,2067.0,100.0,0.0
2606.0,11.0,724.0,201.0,14.0,1438.0,16.0,2162.0,96.0,34.0
2570.0,146.0,658.0,8.0,65.0,1805.0,99.0,1926.0,0.0,89.0
2399.0,0.0,732.0,223.0,8.0,1366.0,0.0,2042.0,182.0,14.0
2463.0,33.0,705.0,117.0,18.0,1774.0,47.0,2029.0,61.0,0.0
2744.0,2.0,545.0,63.0,20.0,1510.0,40.0,2015.0,21.0,67.0
2641.0,89.0,605.0,51.0,39.0,1895.0,1.0,1928.0,133.0,61.0
2555.0,192.0,642.0,12.0,37.0,1439.0,24.0,2070.0,137.0,49.0
2623.0,25.0,621.0,15.0,84.0,1727.0,89.0,1957.0,4.0,34.0
2798.0,84.0,599.0,80.0,74.0,1898.0,64.0,1857.0,19.0,88.0
2474.0,45.0,711.0,145.0,75.0,1501.0,35.0,2048.0,134.0,54.0
2625.0,58.0,730.0,51.0,0.0,1704.0,86.0,2108.0,15.0,18.0
2479.0,13.0,756.0,132.0,37.0,1587.0,64.0,2009.0,0.0,68.0
2448.0,93.0,737.0,65.0,84.0,1407.0,52.0,2063.0,73.0,42.0
2593.0,77.0,701.0,110.0,60.0,1716.0,44.0,1867.0,68.0,120.0
2587.0,0.0,627.0,86.0,61.0,1623.0,128.0,1964.0,46.0,111.0
2510.0,48.0,647.0,18.0,89.0,1710.0,27.0,1979.0,46.0,65.0
2657.0,108.0,548.0,51.0,79.0,1686.0,27.0,1982.0,136.0,59.0
2696.0,132.0,595.0,56.0,26.0,1831.0,74.0,1951.0,48.0,17.0
2790.0,90.0,527.0,17.0,103.0,1953.0,15.0,1918.0,25.0,49.0
2721.0,79.0,700.0,82.0,44.0,1900.0,37.0,2059.0,62.0,25.0
2640.0,34.0,694.0,73.0,17.0,1814.0,10.0,2016.0,52.0,19.0
2430.0,74.0,736.0,26.0,32.0,1549.0,66.0,2030.0,42.0,70.0
2500.0,32.0,866.0,151.0,2.0,1492.0,55.0,1941.0,54.0,64.0
2655.0,164.0,480.0,127.0,111.0,1865.0,4.0,1990.0,59.0,16.0
2674.0,137.0,696.0,79.0,21.0,1498.0,68.0,2041.0,84.0,40.0
2532.0,54.0,741.0,74.0,0.0,1609.0,49.0,1983.0,49.0,2.0
2612.0,48.0,661.0,34.0,6.0,1602.0,18.0,2003.0,15.0,0.0
2536.0,86.0,662.0,43.0,81.0,1699.0,4.0,2049.0,93.0,22.0
2585.0,137.0,753.0,0.0,40.0,1783.0,47.0,1996.0,104.0,21.0
2589.0,36.0,631.0,142.0,51.0,1525.0,75.0,1959.0,1.0,119.0
2504.0,22.0,674.0,113.0,26.0,1567.0,0.0,2019.0,155.0,25.0
2624.0,67.0,525.0,71.0,162.0,1772.0,28.0,1948.0,39.0,101.0
2571.0,131.0,736.0,75.0,34.0,1809.0,25.0,2010.0,72.0,9.0
2527.0,0.0,728.0,192.0,30.0,1376.0,93.0,2072.0,0.0,51.0
2373.0,34.0,860.0,86.0,38.0,1508.0,55.0,2139.0,48.0,13.0
2539.0,55.0,643.0,43.0,69.0,1625.0,69.0,2039.0,42.0,39.0
2594.0,63.0,764.0,78.0,24.0,1746.0,26.0,2041.0,72.0,20.0
2624.0,28.0,663.0,79.0,61.0,1764.0,5.0,1941.0,70.0,40.0
2864.0,39.0,600.0,32.0,46.0,1754.0,45.0,1964.0,151.0,20.0
2856.0,50.0,674.0,77.0,3.0,1457.0,64.0,2033.0,53.0,102.0
2826.0,0.0,523.0,14.0,31.0,1769.0,23.0,1943.0,126.0,9.0
2752.0,17.0,651.0,72.0,38.0,1707.0,127.0,1955.0,8.0,61.0
2680.0,98.0,530.0,56.0,79.0,1882.0,77.0,1801.0,17.0,103.0
2727.0,36.0,534.0,114.0,59.0,1463.0,54.0,2075.0,26.0,6.0
2647.0,44.0,572.0,53.0,121.0,1708.0,11.0,1928.0,93.0,71.0
2549.0,103.0,725.0,69.0,73.0,1618.0,45.0,2042.0,81.0,58.0
2549.0,112.0,788.0,33.0,18.0,1756.0,10.0,1947.0,195.0,35.0
2618.0,51.0,661.0,88.0,3.0,1800.0,90.0,1988.0,119.0,68.0
2606.0,59.0,549.0,56.0,101.0,1493.0,3.0,2125.0,115.0,3.0
2719.0,40.0,603.0,147.0,56.0,1404.0,40.0,2065.0,13.0,97.0
2526.0,116.0,751.0,33.0,22.0,1751.0,98.0,1960.0,0.0,63.0
2642.0,108.0,664.0,58.0,2.0,1815.0,76.0,1948.0,16.0,37.0
2562.0,108.0,685.0,38.0,61.0,1481.0,77.0,2071.0,7.0,57.0
2433.0,93.0,757.0,81.0,46.0,1377.0,56.0,2118.0,41.0,11.0
2568.0,33.0,710.0,111.0,43.0,1697.0,143.0,2043.0,13.0,49.0
2576.0,72.0,683.0,83.0,14.0,1734.0,50.0,1988.0,44.0,28.0
2528.0,53.0,559.0,108.0,85.0,1780.0,29.0,1924.0,16.0,79.0
2582.0,64.0,710.0,37.0,0.0,1762.0,50.0,2024.0,159.0,20.0
2506.0,0.0,817.0,213.0,20.0,1293.0,0.0,2205.0,164.0,21.0
2648.0,140.0,565.0,77.0,107.0,1638.0,0.0,1998.0,141.0,0.0
2570.0,19.0,664.0,91.0,46.0,1664.0,20.0,2017.0,12.0,37.0
2751.0,63.0,618.0,50.0,28.0,1564.0,138.0,1997.0,117.0,64.0
2491.0,144.0,709.0,12.0,30.0,1445.0,107.0,2057.0,0.0,90.0
2661.0,63.0,517.0,102.0,67.0,1664.0,81.0,2152.0,2.0,13.0
2604.0,49.0,621.0,119.0,80.0,1533.0,48.0,2044.0,131.0,14.0
2508.0,71.0,677.0,9.0,59.0,1877.0,112.0,1943.0,0.0,54.0
2457.0,77.0,729.0,39.0,75.0,1499.0,33.0,2026.0,75.0,23.0
2630.0,106.0,624.0,32.0,64.0,1615.0,93.0,1940.0,80.0,71.0
2572.0,54.0,609.0,164.0,61.0,1793.0,25.0,2043.0,66.0,0.0
2642.0,64.0,800.0,5.0,4.0,1890.0,88.0,2035.0,4.0,14.0
2736.0,83.0,639.0,64.0,8.0,1633.0,61.0,1979.0,93.0,46.0
2663.0,96.0,756.0,43.0,0.0,1772.0,77.0,2080.0,67.0,23.0
2643.0,6.0,590.0,61.0,36.0,1580.0,16.0,2038.0,100.0,29.0
2689.0,64.0,626.0,42.0,40.0,1819.0,62.0,2072.0,98.0,1.0
2538.0,29.0,764.0,62.0,13.0,1860.0,67.0,1916.0,31.0,59.0
2535.0,22.0,610.0,6.0,62.0,1497.0,132.0,2119.0,0.0,17.0
2574.0,36.0,659.0,61.0,34.0,1717.0,29.0,1967.0,0.0,44.0
2598.0,32.0,673.0,25.0,5.0,1974.0,11.0,2019.0,79.0,10.0
2570.0,2.0,663.0,38.0,8.0,1693.0,26.0,2030.0,92.0,77.0
2691.0,11.0,579.0,2.0,28.0,1874.0,31.0,1926.0,14.0,65.0
2654.0,37.0,575.0,0.0,30.0,1667.0,36.0,1967.0,30.0,23.0
2470.0,21.0,601.0,25.0,52.0,1373.0,0.0,2013.0,56.0,123.0
2484.0,66.0,704.0,1.0,13.0,1614.0,47.0,1932.0,22.0,61.0
2555.0,72.0,665.0,0.0,3.0,1855.0,44.0,2047.0,42.0,5.0
2555.0,28.0,561.0,67.0,17.0,1755.0,29.0,1928.0,3.0,73.0
2578.0,0.0,634.0,87.0,16.0,1441.0,71.0,2027.0,103.0,65.0
2645.0,9.0,609.0,18.0,13.0,1269.0,97.0,2091.0,51.0,28.0
2602.0,52.0,533.0,32.0,72.0,1436.0,23.0,2112.0,153.0,41.0
2695.0,31.0,651.0,85.0,9.0,1656.0,55.0,1996.0,3.0,66.0
2447.0,24.0,684.0,56.0,79.0,1831.0,45.0,1925.0,86.0,32.0
2472.0,8.0,719.0,104.0,23.0,1671.0,22.0,1979.0,52.0,16.0
2654.0,41.0,698.0,96.0,10.0,1776.0,34.0,2049.0,81.0,6.0
2484.0,9.0,608.0,98.0,51.0,1683.0,102.0,1985.0,114.0,41.0
2581.0,43.0,708.0,52.0,0.0,1633.0,46.0,2146.0,66.0,1.0
2687.0,65.0,587.0,32.0,63.0,1536.0,123.0,2082.0,38.0,36.0
